packet_count,unique_dst_ips,unique_dst_ports,avg_packet_length,std_packet_length,tcp_ratio,udp_ratio,icmp_ratio,syn_count,packet_rate,label
23,4,3,496.54535239036545,36.18911584494244,0.4567873668069219,0.4336792918671042,0.109533341325974,7,6.860843816729652,0
761,7,13,691.6158322868157,24.887854005902533,0.6342448571614764,0.2588125535675264,0.10694258927099723,23,171.75895942242562,1
444,1,2,392.7545950429543,55.708946018017755,0.9472578738131635,0.026825099694406836,0.02591702649242968,32,91.27566180063084,1
498,1,1,153.7023446146529,40.57586628743394,0.9562398195791291,0.01777696143223122,0.02598321898863972,19,147.35903192295285,1
4,2,2,223.64595150328904,103.5143533544567,0.43963435157273584,0.5359570912524924,0.024408557174771774,5,15.866760001732374,0
19,1,2,528.752928621717,55.15591892828138,0.4315949121815632,0.4825486519513231,0.08585643586711365,6,3.6301689683374727,0
27,4,1,555.1748012750297,17.054470855835888,0.7131467488985813,0.2601826120023391,0.026670639099079598,1,16.755938593011848,0
603,2,2,59.15355181956986,6.603149389032698,0.9667505522145025,0.013885681920124359,0.01936376586537322,879,148.61903091670672,1
12,2,2,40.0,130.58178927491696,0.5710731578073712,0.38721898271815447,0.041707859474474265,3,15.133388447501723,0
122,1,167,53.60971460833383,8.188018050851817,0.8846170273624596,0.07790169254119382,0.037481280096346596,142,99.69254319149782,1
261,2,3,69.22042415123968,6.439949912649902,0.9823676198204951,0.006832334310710557,0.010800045868794197,475,109.04235039684625,1
28,1,5,844.053061770987,140.42703791610964,0.4912280444779734,0.47201139504317247,0.03676056047885408,5,14.300387089167021,0
188,2,453,47.806338208916735,9.639569762714908,0.8323444752282321,0.08708589767012934,0.08056962710163863,183,33.560094633727395,1
21,1,1,181.57926607243462,57.415358778937566,0.568973513230904,0.42554112302972114,0.005485363739374909,0,2.645018727736207,0
163,1,32,72.5379570521821,22.2307121885107,0.9722503544938605,0.0061809735132489245,0.0215686719928905,132,79.57780870976401,1
250,1,1,160.59134540620366,45.886047821886585,0.9202088065398886,0.046762023944508097,0.03302916951560329,42,57.405356055840116,1
4,3,5,493.9494676549159,64.16580460319612,0.6032505232609838,0.33394497429479875,0.06280450244421744,9,4.929817153333743,0
483,1,2,202.62019489645266,39.98762648724335,0.9153617619101125,0.052365417628346386,0.03227282046154102,38,68.62197975874751,1
5,3,4,535.1417885209133,102.89775843205861,0.6213180860877532,0.28318949368570284,0.0954924202265438,0,10.302804131097357,0
22,1,2,719.6392236486822,185.31898903912042,0.38450873620095805,0.5115336583728203,0.10395760542622161,7,8.497684901745835,0
882,2,1,56.1888256829621,11.415132062281234,0.9805532551715396,0.019103779898200036,0.0003429649302603367,649,378.56562011901724,1
21,1,5,558.8335076003204,52.460454073361234,0.43865791625241624,0.4641841840778813,0.09715789966970245,1,5.917782184456752,0
7,2,3,587.5311257816501,37.37419038961638,0.7312497043194969,0.14929870362058684,0.11945159205991614,2,4.809038417413625,0
9,1,7,726.6126883214345,88.61143618780181,0.6546479310488346,0.3067521596387677,0.03859990931239784,7,10.977119631014949,0
562,2,5,55.19232216415374,3.949202588762671,0.9882824991437751,0.006076794970416819,0.0056407058858080035,50,183.59837844549128,1
23,1,5,443.8272488850072,103.38651968080633,0.7257787419802577,0.18415974492978474,0.09006151308995758,8,19.770286652087858,0
10,2,5,309.1085974694494,55.53148668875741,0.7656307370764631,0.15042416340517356,0.08394509951836324,8,16.878820385291014,0
23,3,6,308.3956184629424,146.34418752774883,0.594250503766205,0.28346847861811225,0.12228101761568272,9,1.228252424181792,0
8,3,5,793.143448340812,71.80352601088558,0.635413088436657,0.3540908199094643,0.010496091653878723,4,4.222383575602141,0
11,4,3,450.47157386353825,92.11387774650495,0.7488581910385321,0.19248362225391535,0.05865818670755244,1,6.2133337841654255,0
105,2,368,71.57427388148237,15.203448199141329,0.9032115428677947,0.04273608376604775,0.05405237336615758,32,80.51278442418524,1
260,2,1,65.97300025884188,2.736053454650715,0.9576630020491017,0.022930447160761567,0.01940655079013678,229,424.89515077146746,1
27,1,4,350.614461325561,67.35490074107754,0.5398495015280307,0.405580380892259,0.05457011757971028,2,10.010576332032722,0
12,3,7,489.3747722491086,69.63947785021101,0.792756760626891,0.19896145926356906,0.008281780109540119,0,15.769187378408414,0
339,6,10,345.5184070699197,27.56247512544106,0.7791086136781519,0.15902793229472284,0.061863454027125425,61,173.83908166970178,1
4,4,2,438.4886529637476,121.74431701817923,0.5485034698275815,0.4328072065093736,0.01868932366304505,1,18.67109021440359,0
336,1,2,297.53740303513035,9.014343560484747,0.9778279325347249,0.01229433467799017,0.00987773278728492,17,83.69871017758581,1
11,1,7,366.5917048422626,114.6658092410237,0.5675821020664241,0.4282532080423887,0.004164689891187276,2,17.92168143208823,0
465,2,7,55.151501733528306,5.564841509207339,0.9838793792713986,0.009133090960277201,0.006987529768324276,460,106.08374837270614,1
9,1,2,516.2697766693528,54.75242555434281,0.5944597794160743,0.32531421072721817,0.08022600985670753,3,0.989579470350958,0
28,3,3,727.2685591823699,81.25401639747126,0.7326812176225522,0.23142536443333733,0.03589341794411044,7,15.13301252369971,0
216,1,1,187.64926707847172,43.30701265872824,0.9493312627541581,0.02349714722969942,0.027171590016142354,42,65.14188416344388,1
225,1,1,156.71153110886976,16.87229161612602,0.914312946554511,0.03690203270974215,0.048785020735746816,13,92.53494697725961,1
494,4,1,619.1590009741021,77.06351641880117,0.6365697969560667,0.3412009397713094,0.022229263272623853,28,497.92896991977204,1
168,2,87,72.06332794417489,15.068383525976698,0.9333182065512514,0.007022934931320928,0.059658858517427665,57,77.56492062943761,1
474,2,2,58.84743615756692,2.599717205101789,0.9733899187815833,0.019887658965178676,0.006722422253238001,519,163.98844070995835,1
493,1,1,222.5117406584987,39.11126750188964,0.9377647390812469,0.059075338599782576,0.0031599223189705296,32,67.03497477379061,1
348,1,2,89.42247383257494,29.383378305049604,0.9509871848990846,0.01847420485862997,0.03053861024228535,28,42.13549216195951,1
276,1,1,153.86235542755085,30.374803491258074,0.9626637257301144,0.016195388195481913,0.021140886074403738,11,60.02291016591093,1
13,4,5,522.9275749105382,185.20232399109585,0.4900442976254336,0.42755246062185215,0.08240324175271427,1,19.95187953700119,0
492,1,1,233.20467633684757,1.856071958475244,0.909422128325104,0.053611094950537286,0.036966776724358844,41,138.81366724696738,1
52,1,295,59.354706214894975,14.41477404926913,0.9027068047109431,0.05044303291135141,0.046850162377705444,154,65.86583456013327,1
802,1,7,50.63901372170854,3.719596684052014,0.9745220895819015,0.009649599486184364,0.015828310931914273,147,473.3887638052324,1
6,2,6,161.30018183298546,49.79437876207766,0.6178806374831954,0.2858436979708047,0.09627566454599992,3,1.3088070955242221,0
691,6,1,320.88387370142436,82.24259469868612,0.48429683101618526,0.5078112964173775,0.00789187256643708,16,467.47782068971594,1
13,2,6,448.714966174284,56.265984933036215,0.7591146802349947,0.16800651554011095,0.07287880422489429,3,2.1853011616335167,0
620,1,6,49.21790628588761,7.524417015609318,0.9757974139374708,0.020156470278116127,0.0040461157844130635,442,222.49858554515498,1
249,1,2,472.4164255362004,45.40977619505179,0.9559437627531486,0.01728564897161434,0.026770588275237005,38,83.91553198350095,1
